u1,u2,joint,pressure
71.03372083862212,-4.328677229962436,PIP_end,0.126
71.06747782349645,-4.597815470270425,PIP_end,0.133
71.10088687959728,-4.870329101544889,PIP_end,0.14
71.13396285779574,-5.146295033190215,PIP_end,0.147
71.16671897248673,-5.425795586767386,PIP_end,0.154
71.19916645026797,-5.708918714309407,PIP_end,0.161
71.23131415443046,-5.995758208687182,PIP_end,0.168
71.26316818454882,-6.286413904420369,PIP_end,0.175
71.29473145051143,-6.580991867228574,PIP_end,0.182
71.32600322039323,-6.879604570516981,PIP_end,0.189
71.35697864164096,-7.18237105688807,PIP_end,0.196
71.38764823512007,-7.4894170826674324,PIP_end,0.203
71.41799736165684,-7.8008752433274555,PIP_end,0.21
71.44800566080684,-8.116885077588345,PIP_end,0.217
71.47764646168415,-8.437593147871809,PIP_end,0.224
71.50688616580325,-8.763153094679653,PIP_end,0.231
71.5356836020096,-9.093725662367785,PIP_end,0.238
71.56398935371287,-9.429478693686647,PIP_end,0.245
71.59174505878407,-9.770587090362318,PIP_end,0.252
71.61888268263777,-10.117232736899355,PIP_end,0.259
71.6453237651915,-10.46960438469781,PIP_end,0.266
71.67097864257828,-10.827897493492937,PIP_end,0.273
71.69574564468333,-11.192314027049035,PIP_end,0.28
71.7195102697853,-11.563062199968208,PIP_end,0.287
71.74214433780215,-11.940356172412558,PIP_end,0.294
71.76350512387636,-12.324415689485248,PIP_end,0.301
71.7834344742808,-12.715465661972814,PIP_end,0.308
71.80175790688496,-13.113735685119766,PIP_end,0.315
71.81828369869466,-13.51945949208756,PIP_end,0.322
71.83280196326237,-13.932874338745115,PIP_end,0.329
71.8450837210618,-14.354220316448473,PIP_end,0.336
71.85487996623064,-14.783739589493853,PIP_end,0.343
71.86192073340494,-15.221675553973556,PIP_end,0.35
71.86591416870057,-15.668271914828216,PIP_end,0.357
71.86654560923976,-16.123771677974243,PIP_end,0.364
71.86347667597208,-16.588416054493084,PIP_end,0.371
71.85634438490027,-17.062443274000266,PIP_end,0.378
71.84476028219014,-17.54608730446945,PIP_end,0.385
71.82830960901876,-18.03957647597083,PIP_end,0.392
71.8065505023969,-18.54313200599586,PIP_end,0.399
71.77901323858599,-19.056966424283445,PIP_end,0.406
71.74519952611834,-19.58128189533685,PIP_end,0.413
71.7045818558175,-20.11626843712916,PIP_end,0.42
71.65660291560364,-20.662102034836913,PIP_end,0.427
71.60067507825289,-21.218942648820924,PIP_end,0.434
71.53617997065938,-21.786932116489055,PIP_end,0.441
71.46246813352013,-22.36619194813114,PIP_end,0.448
71.37885878072436,-22.956821017311395,PIP_end,0.455
71.28463966807678,-23.558893146939933,PIP_end,0.462
71.17906708131763,-24.172454592723685,PIP_end,0.469
71.06136595371426,-24.797521426318912,PIP_end,0.476
70.9307301237907,-25.434076821172567,PIP_end,0.483
70.7863227440257,-26.082068244750257,PIP_end,0.49
70.62727685158531,-26.74140456160268,PIP_end,0.497
70.45269611235602,-27.411953052522115,PIP_end,0.504
70.26165574970983,-28.093536355885057,PIP_end,0.511
70.0532036695521,-28.78592933816566,PIP_end,0.518
69.82636179327967,-29.48885590153745,PIP_end,0.525
69.58012761029961,-30.20198573745685,PIP_end,0.532
69.31347596172743,-30.924931036139,PIP_end,0.539
69.02536106679182,-31.65724316289461,PIP_end,0.546
68.71471880331343,-32.398409313392534,PIP_end,0.553
68.38046925339788,-33.147849161044675,PIP_end,0.56
68.0215195251778,-33.904911510875294,PIP_end,0.567
67.63676686105248,-34.668870975432284,PIP_end,0.574
67.22510204240308,-35.438924689519474,PIP_end,0.581
66.78541310019553,-36.21418908177404,PIP_end,0.588
66.31658934022485,-36.9936967223741,PIP_end,0.595
65.81752569099092,-37.77639326743707,PIP_end,0.602
83.99842685485467,-0.32335070976050606,DIP_start,0.007
84.03937748369766,-0.6528407216590437,DIP_start,0.014
84.07874258560673,-0.9884804464402703,DIP_start,0.021
84.11644316693102,-1.330280265084183,DIP_start,0.028
84.15239910975075,-1.6782506014493732,DIP_start,0.035
84.18652912575548,-2.032401998978634,DIP_start,0.042
84.21875070383771,-2.39274520120981,DIP_start,0.049
84.24898005079373,-2.7592912357995534,DIP_start,0.056
84.27713202450653,-3.13205150172955,DIP_start,0.063
84.30312005897188,-3.5110378593238614,DIP_start,0.07
84.32685608051548,-3.8962627226621507,DIP_start,0.077
84.34825041453904,-4.287739153926719,DIP_start,0.084
84.367211682125,-4.685480959171505,DIP_start,0.091
84.3836466858246,-5.089502784948369,DIP_start,0.098
84.39746028395069,-5.4998202151702165,DIP_start,0.105
84.40855525269833,-5.916449867531748,DIP_start,0.112
84.4168321354202,-6.3394094887469254,DIP_start,0.119
84.42218907839091,-6.768718047797694,DIP_start,0.126
84.42452165240749,-7.204395826321079,DIP_start,0.133
84.42372265958866,-7.646464505191695,DIP_start,0.14
84.41968192475696,-8.094947246283985,DIP_start,0.147
84.41228607081372,-8.549868768323401,DIP_start,0.154
84.40141827754823,-9.011255415658146,DIP_start,0.161
84.38695802335943,-9.47913521870371,DIP_start,0.168
84.36878080941216,-9.953537944730806,DIP_start,0.175
84.34675786579871,-10.434495137584394,DIP_start,0.182
84.32075583933418,-10.92204014483691,DIP_start,0.189
84.29063646267612,-11.416208130793505,DIP_start,0.196
84.25625620453218,-11.917036073680885,DIP_start,0.203
84.21746590079655,-12.424562745264922,DIP_start,0.21
84.1741103665452,-12.938828671056044,DIP_start,0.217
