time,pressure,joint,resample_u1_start,resample_u1_mid,resample_u1_end,resample_u2_start,resample_u2_mid,resample_u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.63,0.189,MCP,0,16.109108138683133,32.10238172493405,0,-0.3475142695728254,-2.8979229979023637,0,15.4,30,30,32.33332782256379,118.37907354216986,5.507331079551122,-118.25089579822502,0.273133813731409,-0.04653964173762695,0.22659417199378182,2.3333278225637883,15.561557744312926
0.64,0.192,MCP,0,16.14289946239789,32.151780382574074,0,-0.38961807311818275,-3.068969177949169,0,15.4,30,30,32.4062548161398,114.34917756572008,5.319256689796011,-114.22539086483636,0.28339735803971916,-0.04653445750410649,0.23686290053561213,2.4062548161398,16.145659048844646
0.65,0.195,MCP,0,16.176912223179066,32.202919009608,0,-0.4312677395607466,-3.2390322140082985,0,15.4,30,30,32.48192254217754,110.64300415935207,5.147716280847954,-110.52318936086803,0.29357411965600555,-0.04654225787960832,0.2470318617763974,2.481922542177543,16.727623479822373
0.66,0.198,MCP,0,16.211429067126694,32.25451240266845,0,-0.47368133809906227,-3.411798595338141,0,15.4,30,30,32.55955776734564,107.15931126183958,4.98493924479487,-107.04330138237293,0.3038425441890685,-0.04653574991818197,0.2573067942708869,2.5595577673456376,17.316396043072757
0.67,0.201,MCP,0,16.246732640340802,32.30527535838799,0,-0.5180769379316754,-3.590954811197082,0,15.4,30,30,32.638488689252995,103.81735760316485,4.824668279180677,-103.70518943475913,0.31438373546369297,-0.046489399519569354,0.26789433594412293,2.638488689252995,17.92121656165456
0.68,0.204,MCP,0,16.283105588921423,32.35392267339922,0,-0.5656726082571308,-3.780187350843507,0,15.4,30,30,32.718151234747324,100.55323298075177,4.661930844059628,-100.44510472734125,0.32538139515623865,-0.0463794397085625,0.27900195544767603,2.7181512347473245,18.55162042872024
0.69,0.207,MCP,0,16.320830558968584,32.39916914433473,0,-0.617686418273975,-3.983182703535806,0,15.4,30,30,32.798101075102686,97.31733661178716,4.492909999540802,-97.21356780279136,0.3370221814221964,-0.04618403829327605,0.29083814312891965,2.798101075102686,19.217459840153335
0.7,0.21,MCP,0,16.36110976873552,32.44421904689875,0,-0.6751300272959998,-4.20438981048584,0,15.4,30,30,32.882654701686455,94.07186269948822,4.316762190072915,-93.97276688459121,0.34954824703248216,-0.04590404050798142,0.30364420652450164,2.882654701686455,19.936514925339353
0.71,0.213,MCP,0,16.404184283056093,32.49177526690605,0,-0.7372166095524396,-4.44203346569588,0,15.4,30,30,32.974623485235405,90.87243840840226,4.139019045277204,-90.77812833293983,0.36286715821401905,-0.04556333666727106,0.31730382154674686,2.974623485235405,20.706724183779805
0.72,0.216,MCP,0,16.44889501790129,32.539800516155076,0,-0.8024665066150042,-4.6904639376099295,0,15.4,30,30,33.07127946973122,87.7986019389072,3.9650990275054845,-87.70902172598184,0.37667205102813794,-0.045176665802626706,0.3314953852255117,3.0712794697312233,21.50853465055951
0.73,0.219,MCP,0,16.494082889242108,32.586257506444234,0,-0.8694000600554025,-4.944031494671989,0,15.4,30,30,33.16970967922026,84.90576590603003,3.7990694297332457,-84.82072951559446,0.3906649840003922,-0.04475948367253728,0.3459055003278557,3.1697096792202615,22.32258942039073
0.74,0.222,MCP,0,16.538588813049522,32.62910894957196,0,-0.9365376114453441,-5.197086405326063,0,15.4,30,30,33.266804616297755,82.22999834181749,3.6439128324023855,-82.14922109530413,0.4045580115180442,-0.044328183797078556,0.3602298277209657,3.2668046162977546,23.129795473107464
0.75,0.225,MCP,0,16.58125370529453,32.666317557336654,0,-1.0023995023565375,-5.44397893801615,0,15.4,30,30,33.35925798729535,79.79279417135193,3.50179758123527,-79.71591695120736,0.41807356583675515,-0.043900237683949475,0.37417332815280613,3.3592579872953507,23.911363437229937
0.76,0.228,MCP,0,16.62256564864561,32.699865941575275,0,-1.0670553761251,-5.685744877765729,0,15.4,30,30,33.44913030857182,77.55725283564608,3.371591492781564,-77.48393277459614,0.431283072641251,-0.04348599563659568,0.3877970770046549,3.4491303085718172,24.672909662352698
0.77,0.231,MCP,0,16.66383070059156,32.73259422690045,0,-1.131904583230738,-5.9280993002644875,0,15.4,30,30,33.5404883776538,75.46023116671677,3.249413490081556,-75.39023676647267,0.44447900382854244,-0.04307459035519183,0.40140441347334976,3.5404883776538014,25.434557012607414
0.78,0.234,MCP,0,16.705116739333825,32.76375139427416,0,-1.1974620259605444,-6.1724114099557434,0,15.4,30,30,33.63293321167001,73.47851746304057,3.1331545288864917,-73.4116875658398,0.45772471156058975,-0.042653347776615794,0.415071363783974,3.6329332116700073,26.199628402170976
