time,pressure,joint,resample_u1_start,resample_u1_mid,resample_u1_end,resample_u2_start,resample_u2_mid,resample_u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.62,0.434,MCP,0,16.0650143264989,31.991189825023525,0,-0.3123003597749266,-2.9199822928856087,0,15.4,30,30,32.23370166081939,112.81716077072127,5.845347562327353,-112.66562774973725,0.2857162991925321,-0.05183578486284016,0.2338805143296918,2.233701660819392,16.302437734976138
0.63,0.441,MCP,0,16.08951139065833,32.034354184356516,0,-0.3363151265556095,-3.0368880341145084,0,15.4,30,30,32.29397038390273,109.93485093206732,5.75347849086425,-109.7841925538965,0.2937555298442924,-0.05235926675156605,0.24139626309272558,2.2939703839027317,16.750611064755045
0.64,0.448,MCP,0,16.11480954278258,32.07732759911951,0,-0.3618148348483539,-3.15878436475672,0,15.4,30,30,32.35531588050678,107.12856734215244,5.659540716172158,-106.97896774443133,0.30202322950113575,-0.052854030902822896,0.24916919859831274,2.3553158805067795,17.21105288300234
0.65,0.455,MCP,0,16.141098152437834,32.11960714473374,0,-0.38933400360247883,-3.2873308760194884,0,15.4,30,30,32.41754708537947,104.36931018509866,5.561364016143947,-104.22103501114003,0.3106042094930689,-0.05331068241693971,0.2572935270761288,2.417547085379468,17.687446424471062
0.66,0.462,MCP,0,16.1682725774302,32.16165295570779,0,-0.41850655687730964,-3.4214329702755055,0,15.4,30,30,32.48105795421277,101.68060100845221,5.461407267843092,-101.53382516233103,0.3194420335056121,-0.05373725742395368,0.2657047760816588,2.4810579542127726,18.177778072374675
0.67,0.469,MCP,0,16.196140833900976,32.204062175995965,0,-0.44875763409781644,-3.5593253645627594,0,15.4,30,30,32.546252866195736,99.092248904997,5.362693816680038,-98.9470328412046,0.3284439825096602,-0.05414464827483398,0.27429933423482644,2.5462528661957364,18.67835242149781
0.68,0.476,MCP,0,16.22476127891912,32.24653739518808,0,-0.4803085772617856,-3.7016616220864385,0,15.4,30,30,32.61299702677438,96.59064559967187,5.264325623816251,-96.44708234616454,0.33764136086160673,-0.054528420175390425,0.2831129406862164,2.61299702677438,19.19045412785624
0.69,0.483,MCP,0,16.25419226955361,32.288781202874006,0,-0.5133807283670032,-3.849095306051729,0,15.4,30,30,32.68117255161867,94.16415709454387,5.165553001918414,-94.02236725115097,0.34706594908300104,-0.05488444266608263,0.29218150641691787,2.6811725516186726,19.71542036654687
0.7,0.49,MCP,0,16.28449216287341,32.33049618864354,0,-0.5481954294112553,-4.002279979663817,0,15.4,30,30,32.75067969793783,91.80288027309695,5.065761905010868,-91.6630071662408,0.35675002353423424,-0.055208902288470786,0.3015411212457637,2.7506796979378265,20.254642588861543
0.71,0.497,MCP,0,16.3157193159475,32.37138494208654,0,-0.584974022392328,-4.161869206127891,0,15.4,30,30,32.821438284528405,89.49843672828098,4.96446341909642,-89.36064167051715,0.3667263863409697,-0.05549831923086481,0.31122806711010464,2.821438284528405,20.809568691590993
0.72,0.504,MCP,0,16.3478289673772,32.41174112498561,0,-0.6235227627525479,-4.327300969076434,0,15.4,30,30,32.893751213626885,87.25941363716773,4.86281497255431,-87.12381017176094,0.3769650727932,-0.05575714204561625,0.3212079307475839,2.893751213626885,21.379240373325537
