,x,y,z,joint,pressure,th_values,d_values
2954,-8.006274043898486,0,64.96307738502499,4,1.54,0.19755381803323815,0.0
2955,-8.055837670174824,0,64.96085925922986,4,1.55,0.19848756918305513,0.0
2956,-8.105399780110332,0,64.95859013108725,4,1.56,0.1994213203328721,0.0
2957,-8.15496032122522,0,64.95626999869509,4,1.57,0.20035507148268905,0.0
2958,-8.20451924103425,0,64.95389886020527,4,1.58,0.20128882263250603,0.0
2959,-8.254076487046802,0,64.95147671382375,4,1.59,0.20222257378232297,0.0
2960,-8.303632006766929,0,64.94900355781047,4,1.6,0.20315632493213998,0.0
2961,-8.353185747693407,0,64.9464793904794,4,1.61,0.20409007608195692,0.0
2962,-8.402737657319799,0,64.94390421019853,4,1.62,0.2050238272317739,0.0
2963,-8.452287683134497,0,64.94127801538993,4,1.6300000000000001,0.20595757838159084,0.0
2964,-8.501835772620797,0,64.93860080452967,4,1.6400000000000001,0.20689132953140785,0.0
2965,-8.551381873256936,0,64.93587257614791,4,1.6500000000000001,0.2078250806812248,0.0
2966,-8.600925932516162,0,64.93309332882889,4,1.6600000000000001,0.20875883183104177,0.0
2967,-8.650467897866777,0,64.93026306121091,4,1.67,0.20969258298085872,0.0
2968,-8.7000077167722,0,64.92738177198632,4,1.68,0.2106263341306757,0.0
2969,-8.74954533669103,0,64.92444945990164,4,1.69,0.21156008528049264,0.0
2970,-8.799080705077081,0,64.92146612375745,4,1.7,0.2124938364303096,0.0
2971,-8.848613769379458,0,64.9184317624084,4,1.71,0.21342758758012656,0.0
2972,-8.8981444770426,0,64.91534637476336,4,1.72,0.21436133872994356,0.0
2973,-8.947672775506348,0,64.91220995978523,4,1.73,0.2152950898797605,0.0
2974,-8.997198612205981,0,64.90902251649109,4,1.74,0.21622884102957748,0.0
2975,-9.0467219345723,0,64.90578404395217,4,1.75,0.21716259217939443,0.0
2976,-9.096242690031652,0,64.90249454129382,4,1.76,0.2180963433292114,0.0
2977,-9.145760826006011,0,64.8991540076956,4,1.77,0.21903009447902838,0.0
2978,-9.195276289913023,0,64.8957624423912,4,1.78,0.21996384562884536,0.0
2979,-9.24478902916606,0,64.89231984466848,4,1.79,0.2208975967786623,0.0
2980,-9.29429899117428,0,64.8888262138695,4,1.8,0.22183134792847928,0.0
2981,-9.343806123342684,0,64.88528154939053,4,1.81,0.22276509907829625,0.0
2982,-9.393310373072167,0,64.881685850682,4,1.82,0.22369885022811323,0.0
2983,-9.442811687759578,0,64.87803911724859,4,1.83,0.22463260137793017,0.0
2984,-9.492310014797775,0,64.87434134864915,4,1.84,0.22556635252774715,0.0
2985,-9.541805301575678,0,64.87059254449679,4,1.85,0.2265001036775641,0.0
2986,-9.591297495478328,0,64.86679270445883,4,1.86,0.2274338548273811,0.0
2987,-9.640786543886943,0,64.86294182825682,4,1.87,0.22836760597719805,0.0
2988,-9.69027239417897,0,64.8590399156666,4,1.8800000000000001,0.22930135712701502,0.0
2989,-9.739754993728145,0,64.8550869665182,4,1.8900000000000001,0.23023510827683197,0.0
2990,-9.78923428990455,0,64.85108298069595,4,1.9000000000000001,0.23116885942664897,0.0
2991,-9.838710230074666,0,64.84702795813843,4,1.9100000000000001,0.23210261057646592,0.0
2992,-9.88818276160142,0,64.84292189883851,4,1.92,0.23303636172628286,0.0
2993,-9.937651831844272,0,64.83876480284334,4,1.93,0.2339701128760998,0.0
2994,-9.987117388159229,0,64.83455667025434,4,1.94,0.23490386402591681,0.0
2995,-10.036579377898928,0,64.83029750122725,4,1.95,0.23583761517573376,0.0
2996,-10.086037748412691,0,64.82598729597208,4,1.96,0.23677136632555074,0.0
2997,-10.135492447046566,0,64.82162605475318,4,1.97,0.23770511747536768,0.0
2998,-10.1849434211434,0,64.81721377788918,4,1.98,0.23863886862518469,0.0
2999,-10.234390618042884,0,64.8127504657531,4,1.99,0.23957261977500163,0.0
3000,-10.283833985081614,0,64.80823611877221,4,2.0,0.2405063709248186,0.0
3001,-10.333273469593145,0,64.80367073742819,4,2.0100000000000002,0.24144012207463558,0.0
3002,-10.382709018908045,0,64.799054322257,4,2.02,0.24237387322445253,0.0
3003,-10.43214058035396,0,64.79438687384899,4,2.0300000000000002,0.2433076243742695,0.0
3004,-10.481568101255661,0,64.78966839284884,4,2.04,0.24424137552408648,0.0
3005,-10.530991528935095,0,64.78489887995562,4,2.05,0.2451751266739034,0.0
3006,-10.580410810711463,0,64.78007833592274,4,2.06,0.2461088778237204,0.0
3007,-10.62982589390125,0,64.77520676155801,4,2.07,0.24704262897353735,0.0
3008,-10.679236725818305,0,64.77028415772361,4,2.08,0.24797638012335435,0.0
3009,-10.728643253773871,0,64.7653105253361,4,2.09,0.24891013127317127,0.0
3010,-10.77804542507667,0,64.76028586536647,4,2.1,0.24984388242298827,0.0
3011,-10.82744318703293,0,64.75521017884006,4,2.11,0.25077763357280525,0.0
3012,-10.87683648694647,0,64.75008346683666,4,2.12,0.2517113847226222,0.0
3013,-10.926225272118735,0,64.74490573049042,4,2.13,0.25264513587243914,0.0
3014,-10.975609489848855,0,64.73967697098998,4,2.14,0.2535788870222561,0.0
3015,-11.024989087433712,0,64.73439718957832,4,2.15,0.2545126381720731,0.0
3016,-11.074364012167988,0,64.72906638755293,4,2.16,0.25544638932189007,0.0
3017,-11.12373421134422,0,64.72368456626569,4,2.17,0.25638014047170704,0.0
3018,-11.173099632252862,0,64.71825172712292,4,2.18,0.257313891621524,0.0
3019,-11.22246022218234,0,64.71276787158543,4,2.19,0.25824764277134094,0.0
3020,-11.271815928419098,0,64.7072330011684,4,2.2,0.2591813939211579,0.0
3021,-11.32116669824767,0,64.70164711744157,4,2.21,0.2601151450709749,0.0
3022,-11.37051247895073,0,64.69601022202907,4,2.22,0.26104889622079186,0.0
3023,-11.419853217809136,0,64.69032231660951,4,2.23,0.26198264737060883,0.0
3024,-11.469188862102014,0,64.68458340291602,4,2.24,0.2629163985204258,0.0
3025,-11.518519359106783,0,64.67879348273613,4,2.25,0.2638501496702428,0.0
3026,-11.567844656099235,0,64.67295255791191,4,2.2600000000000002,0.26478390082005976,0.0
3027,-11.617164700353575,0,64.66706063033995,4,2.27,0.2657176519698767,0.0
3028,-11.666479439142497,0,64.66111770197125,4,2.2800000000000002,0.26665140311969365,0.0
3029,-11.715788819737208,0,64.65512377481137,4,2.29,0.26758515426951063,0.0
3030,-11.765092789407529,0,64.64907885092038,4,2.3000000000000003,0.2685189054193276,0.0
3031,-11.8143912954219,0,64.64298293241282,4,2.31,0.2694526565691446,0.0
3032,-11.863684285047484,0,64.63683602145775,4,2.32,0.2703864077189615,0.0
3033,-11.912971705550193,0,64.6306381202788,4,2.33,0.27132015886877847,0.0
3034,-11.962253504194754,0,64.62438923115407,4,2.34,0.27225391001859545,0.0
3035,-12.011529628244766,0,64.61808935641622,4,2.35,0.2731876611684124,0.0
