time,pressure,joint,resample_u1_start,resample_u1_mid,resample_u1_end,resample_u2_start,resample_u2_mid,resample_u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.69,0.483,MCP,0,15.569377537512556,31.34223416588505,0,0.44795927533632396,-0.24437340331516902,0,15.4,30,30,31.370760035447297,215.96385167180657,13.991751009091773,-215.510130000011,0.14525930979931054,-0.06483287659080152,0.0804264332085081,1.3707600354472973,6.532487306126061
0.7,0.49,MCP,0,15.595941282990989,31.396095557910023,0,0.4241273563950122,-0.35939554127780976,0,15.4,30,30,31.428988728182425,204.78377501304428,13.360910668665168,-204.3474506195198,0.15347401778378422,-0.06529036757924789,0.08818365020453457,1.428988728182425,6.945360202336901
0.71,0.497,MCP,0,15.624283511660348,31.451006809761314,0,0.3973886507083188,-0.484565038994356,0,15.4,30,30,31.489243736601004,194.146546033402,12.744475901956058,-193.72779787806482,0.16219316995309013,-0.06569082368661193,0.09650234626647654,1.4892437366010043,7.385434658336302
0.72,0.504,MCP,0,15.654160805001279,31.507063649788826,0,0.3682416164047743,-0.6182021131946611,0,15.4,30,30,31.55170313292159,184.15985367656552,12.154062404075983,-183.75834803690375,0.17132780300930792,-0.0660453548415638,0.10528244816774472,1.5517031329215882,7.848933663260843
0.73,0.511,MCP,0,15.685253983727405,31.564451302597078,0,0.33736198575522236,-0.7580410665016822,0,15.4,30,30,31.61657776868106,174.91045538098706,11.599986283032624,-174.5253784405515,0.18075864990354268,-0.06636828240933194,0.1143903674942102,1.6165777686810614,8.330557293081894
0.74,0.518,MCP,0,15.717680323574866,31.623172296797044,0,0.30452736235416505,-0.904840750858698,0,15.4,30,30,31.68401338844627,166.30105690649555,11.076689625534785,-165.9317584887144,0.19052202059221385,-0.06665559627741327,0.12386642431480034,1.684013388446271,8.832468495633284
0.75,0.525,MCP,0,15.751557100279804,31.6832291609997,0,0.2695153497961044,-1.0593600182089868,0,15.4,30,30,31.754178105223094,158.25339538827623,10.579804423581006,-157.8993505061907,0.2006540082588049,-0.06690346950320224,0.1337505387556021,1.7541781052230938,9.356899738970704
0.76,0.532,MCP,0,15.787001589578363,31.74462442381602,0,0.2321035516755427,-1.2223577204958276,0,15.4,30,30,31.82726430789125,150.7040896979374,10.10590038595486,-150.3648676688578,0.21119044859156766,-0.06710826325907548,0.14408218533249245,1.8272643078912516,9.906158314865094
0.77,0.539,MCP,0,15.823958335239578,31.80737518653698,0,0.1924035880212315,-1.3934567876790056,0,15.4,30,30,31.903420509759478,143.63943098146544,9.655710920127408,-143.31452605826846,0.22210767817561283,-0.06727259838165967,0.15483507979395342,1.9034205097594779,10.479561920157948
0.78,0.546,MCP,0,15.862304411250099,31.87148266433482,0,0.15064995519172128,-1.5718578869797275,0,15.4,30,30,31.982740395014513,137.05351519551974,9.230558140680214,-136.74232272365452,0.23335950449273865,-0.06740104953025272,0.16595845496248698,1.9827403950145133,11.075199810268483
0.79,0.553,MCP,0,15.902055888672507,31.93692555664243,0,0.1068045712762123,-1.7576864762334043,0,15.4,30,30,32.06535949953005,130.90706763215954,8.828609060649242,-130.60901966596722,0.24494750420681372,-0.06749303629053623,0.1774544679162777,2.0653594995300466,11.69360566830818
0.8,0.56,MCP,0,15.943228838569372,32.00368256289267,0,0.06082935436390476,-1.9510680132754479,0,15.4,30,30,32.15142140265947,125.16470645945691,8.448191371410427,-124.87926891856006,0.2568729022112467,-0.06754794937849724,0.18932495283274944,2.151421402659473,12.335324933641383
0.81,0.567,MCP,0,15.98583933200326,32.07173238251843,0,0.012686222543999665,-2.152127955941264,0,15.4,30,30,32.24107785241338,119.7945038103737,8.087775660133614,-119.52117397367293,0.2691365365430183,-0.06756514026784169,0.20157139627517676,2.241077852413383,13.000913446392419
0.82,0.574,MCP,0,16.029929647285144,32.14105838600049,0,-0.037711399083403895,-2.3611581191022886,0,15.4,30,30,32.33451236529352,114.76415412674551,7.745635047597319,-114.50247250665302,0.28174748998352994,-0.06754310698500818,0.21420438299852163,2.33451236529352,13.691421207843728
0.83,0.581,MCP,0,16.07550982676198,32.21166842113026,0,-0.09038003413536311,-2.578216490229661,0,15.4,30,30,32.43191848821294,110.04982231738148,7.420693022035187,-109.79934748057455,0.29470214313186205,-0.06748150847453471,0.22722063465732706,2.4319184882129434,14.407274461662213
0.84,0.588,MCP,0,16.122547587550375,32.28357790330656,0,-0.14525268759841542,-2.8030777860583633,0,15.4,30,30,32.533466613649146,105.63447726494196,7.11239622331774,-105.39476555787805,0.3079815175499181,-0.06738123050189222,0.24060028704802527,2.5334666136491464,15.148061586198445
0.85,0.595,MCP,0,16.17101064676692,32.35680224792818,0,-0.20226236445909848,-3.035516723323379,0,15.4,30,30,32.63932294492751,101.50115324887763,6.820092039952934,-101.27176534167216,0.32156603053461785,-0.06724292451658553,0.25432310601803204,2.639322944927507,15.913314610528786
0.86,0.602,MCP,0,16.22086672152821,32.431356870393934,0,-0.2613420697039497,-3.2753080187596906,0,15.4,30,30,32.74964860535471,97.63322174700815,6.543059938176059,-97.4137277561325,0.33543550053297594,-0.06706700333736286,0.2683684971956129,2.7496486053547073,16.702503452548736
0.01,0.007,PIP,53.3308143351083,63.530814335108346,73.76008693992223,-0.13837410087187074,-0.21280643160250468,-0.330684953636698,53.267,63.467,73.667,20.4,20.430238553549774,2417.2197720315194,40.792176015879846,-2417.3256256081295,0.008451957405751095,0.005187238121632872,0.013639195527392973,0.03023855354977556,0.5833515280401568
0.02,0.014,PIP,53.35489101494166,63.554891014941674,73.81606843588393,-0.08060704916588973,-0.167921582085103,-0.33416026215653183,53.267,63.467,73.667,20.4,20.462947396987428,1339.3234992222965,46.99045243803865,-1339.3889843434533,0.015278569672576956,0.004751997955490471,0.02003056762806693,0.06294739698742902,1.0696143030478673
0.03,0.021,PIP,53.37890259569323,63.57890259569322,73.87160532041452,-0.022344653334836706,-0.12235872509721135,-0.33696838933803314,53.267,63.467,73.667,20.4,20.49553432168598,928.0166753193272,49.379994434259444,-928.0304041033883,0.022085308235041727,0.004309104182448958,0.026394412417485618,0.09553432168598164,1.5533888882907132
0.04,0.028,PIP,53.40262907365197,63.60262907365195,73.92648509639855,0.03749813865012192,-0.07468966523141668,-0.3372802529556462,53.267,63.467,73.667,20.4,20.527990125800585,711.2227840051814,50.68070311107394,-711.180077295995,0.028862953475982896,0.0038271167184147853,0.03269007019439043,0.12799012580058644,2.034041516407497
0.05,0.035,PIP,53.42585044510682,63.625850445106785,73.9804952667207,0.10000637881781965,-0.023486207080305924,-0.33326677078381534,53.267,63.467,73.667,20.4,20.56029671659708,577.4839420721955,51.53497026712676,-577.3808399904755,0.03560323537797469,0.0032743482875027515,0.03887758366547067,0.160296716597081,2.5109264391201647
0.06,0.042,PIP,53.44857763237594,63.6485776323759,74.03364687942174,0.16510942898144979,0.031161408777546484,-0.3250371145779151,53.267,63.467,73.667,20.4,20.592439632798502,486.7209886738863,52.15778228714294,-486.5541676323058,0.04230850962253425,0.002652026290936773,0.04496053591346624,0.19243963279850362,2.9840609426530444
0.07,0.049,PIP,53.47108554057095,63.671085540570914,74.08620577435283,0.23143995910493015,0.08745517384613102,-0.31488965381992834,53.267,63.467,73.667,20.4,20.624420850591857,420.9680441212226,52.62966333015463,-420.7357632526315,0.04899284194752991,0.0019987806258249512,0.050991622573350694,0.22442085059185857,3.4542802810039905
0.08,0.056,PIP,53.49355014017104,63.693550140171006,74.13834164211431,0.2981379834431808,0.14426163165670805,-0.3042791028742122,53.267,63.467,73.667,20.4,20.656245772108868,371.0771237263765,52.99667721109606,-370.7786530859161,0.05566564051342678,0.0013390021798205035,0.05700464269324965,0.2562457721088691,3.9221656930963738
0.09,0.063,PIP,53.51614740165541,63.71614740165536,74.19022417330646,0.3643435162511218,0.2004473257405379,-0.2946601761051237,53.267,63.467,73.667,20.4,20.68792657035837,331.8801471506477,53.284730968325654,-331.5157229523001,0.06233553512608172,6.97289229468823e-4,0.0630328243555544,0.28792657035837266,4.3883084711452485
0.1,0.07,PIP,53.53905329550321,63.73905329550317,74.24202305852951,0.4291965717836736,0.25487879962888094,-0.2874875878770199,53.267,63.467,73.667,20.4,20.71948216063337,300.2371441405414,53.509496777047346,-299.8079461139281,0.06901038917068354,9.84439103569639e-5,0.06910883308104121,0.3194821606333704,4.853309194498698
