time,pressure,joint,u1_start,u1_mid,u1_end,u2_start,u2_mid,u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.18,0.126,PIP,49.971168,60.651028000000004,71.30014,-1.53616,-2.64653,-4.54154,49.574,59.774,69.974,20.400000000000006,21.558555901514488,148.65872705137082,39.94815141491345,-149.8566112771892,0.14502045274519718,0.06747418219297342,0.21249463493817194,1.1585559015144824,9.891116810512578
0.18,0.126,DIP,84.50809699999999,92.76088,100.83426,-7.66468,-10.1248,-13.1654,83.583,91.583,99.583,16,17.242200489238503,122.31691712264562,53.71347061682511,-126.04170142015919,0.1409633343844823,0.25449941112313107,0.3954627455076126,1.2422004892385026,10.845168343067419
0.19,0.133,MCP,0,15.4636419,30.437501,0,0.0597237,-0.259601,0,15.4,30,30,30.44182592657129,604.3779460829303,10.065841893029999,-604.2941175771992,0.05036885631560452,-0.01665564961237914,0.033713206703223725,0.4418259265712905,3.111585832846187
0.19,0.133,PIP,49.951335,60.656409000000004,71.33459,-1.32039,-2.39157,-4.28237,49.574,59.774,69.974,20.400000000000006,21.60796064772309,143.0537854619535,41.070706978238455,-144.09825936683754,0.15104780749384594,0.06211888716043246,0.2131666946542794,1.207960647723084,10.28279642921315
0.19,0.133,DIP,84.535573,92.80819,100.88783,-7.42592,-9.93163,-13.0508,83.583,91.583,99.583,16,17.30857387334187,116.44984139536876,54.93793503033454,-120.05160706837336,0.1486354439468583,0.25698570984919816,0.4056211537960572,1.3085738733418708,11.40676116086233
0.2,0.14,MCP,0,15.4390454,30.410785,0,0.0996326,-0.139329,0,15.4,30,30,30.41365038089595,678.4918417270585,12.09765110332457,-678.3839813320757,0.04482537373401559,-0.017831153534695603,0.026994220199319643,0.41365038089595174,2.78035593942488
0.2,0.14,PIP,49.927946,60.657441,71.36523,-1.08717,-2.11155,-3.98885,49.574,59.774,69.974,20.400000000000006,21.654934989948803,138.15422693546128,42.17235762513644,-139.02353673877784,0.1567446430724476,0.05616670445568561,0.2129113475281337,1.2549349899487972,10.650154668454629
0.2,0.14,DIP,84.562204,92.85664,100.94493,-7.14024,-9.68327,-12.873,83.583,91.583,99.583,16,17.374469255144948,111.17189801987558,56.14674687342007,-114.61932031626023,0.15628472270967883,0.25846752315066346,0.4147522458603436,1.3744692551449482,11.961807759203982
0.21,0.147,MCP,0,15.4232448,30.397489,0,0.128785,-0.056535,0,15.4,30,30,30.399717801142597,733.4016469598348,13.835017189358377,-733.2711422541926,0.041450299337557193,-0.01886529424407308,0.022585005093476326,0.3997178011425966,2.5835716920882943
0.21,0.147,PIP,49.915503,60.66886,71.40245,-0.937235,-1.94261,-3.83724,49.574,59.774,69.974,20.400000000000006,21.70578081511436,133.1784610171967,42.905047721868165,-133.93105438910655,0.16298266738727066,0.05266389805235368,0.21564656543962415,1.3057808151143533,11.054249346597711
0.21,0.147,DIP,84.58596,92.89471999999999,100.98116,-7.03588,-9.6418,-12.9275,83.583,91.583,99.583,16,17.441198087467217,106.31525414879809,56.950949371241435,-109.69667803056244,0.16405169913864512,0.2629544505288326,0.42700614966747896,1.4411980874672174,12.523819699607035
0.22,0.154,MCP,0,15.4234304,30.411582,0,0.138499,-0.0456695,0,15.4,30,30,30.413908764335872,715.0653002438008,14.132211419160186,-714.925635442709,0.042533050833212405,-0.019764812494549394,0.022768238338663444,0.4139087643358721,2.652894447654897
0.22,0.154,PIP,49.926576,60.702563,71.45393,-0.949894,-1.99115,-3.96309,49.574,59.774,69.974,20.400000000000006,21.76345003853685,127.91731521614432,43.022570259647566,-128.6807604217213,0.17013685756117328,0.053998647870043943,0.22413550543121724,1.3634500385368433,11.523151568504694
0.22,0.154,DIP,84.60491,92.91243,100.97605,-7.28495,-10.0027,-13.4325,83.583,91.583,99.583,16,17.508897068718944,101.80608121871055,57.13348968224751,-105.31453348802704,0.17198282125312817,0.27322755093667617,0.4452103721898043,1.5088970687189445,13.093252064634088
0.23,0.161,MCP,0,15.4402759,30.456388,0,0.12701,-0.115528,0,15.4,30,30,30.459623522820973,624.783312095278,12.85897005034839,-624.6509697118782,0.048752300090524746,-0.020582941017638304,0.028169359072887635,0.45962352282097285,3.0211430485982387
0.23,0.161,PIP,49.963674999999995,60.760594,71.51941000000001,-1.14508,-2.285,-4.40341,49.574,59.774,69.974,20.400000000000006,21.829558696452573,122.32959119520572,42.53082660887729,-123.24864934496526,0.17844871778912727,0.06079828652518275,0.23924700431431065,1.4295586964525668,12.072176259436116
0.23,0.161,DIP,84.61369,92.90022,100.91435,-7.93488,-10.8207,-14.4496,83.583,91.583,99.583,16,17.57804843229215,97.57808071851703,56.697795902236955,-101.43453076636331,0.18014341236121925,0.2901414391984373,0.4702848515596562,1.5780484322921495,13.674957381650069
0.24,0.168,MCP,0,15.468717400000001,30.523428,0,0.0995823,-0.245661,0,15.4,30,30,30.52880421947779,519.7962519645638,11.080188983240745,-519.6781436317136,0.058732251539126215,-0.021318022653644252,0.03741422888548032,0.5288042194777915,3.6112956077000735
0.24,0.168,PIP,50.017936,60.83359,71.58977,-1.47601,-2.76243,-5.08046,49.574,59.774,69.974,20.400000000000006,21.903052536269218,116.6593359941316,41.66237546366158,-117.83573362770234,0.1877522475986922,0.07168496996926535,0.2594372175679567,1.5030525362692124,12.690678249437278
0.24,0.168,DIP,84.60491,92.85194,100.79182,-8.88684,-11.9838,-15.8532,83.583,91.583,99.583,16,17.648431183412328,93.63951063274895,55.84554729002243,-98.00057074928831,0.18847205697847877,0.31217422672860873,0.5006462837070879,1.6484311834123275,14.266245477652436
0.25,0.175,MCP,0,15.501032,30.596312,0,0.0671498,-0.394742,0,15.4,30,30,30.60507821413566,438.20686398371447,9.648494421492563,-438.1006302184922,0.06984162214143927,-0.022019906532046208,0.047821715609391975,0.6050782141356592,4.267010963090643
0.25,0.175,PIP,50.074413,60.906980000000004,71.65372,-1.84803,-3.29609,-5.83064,49.574,59.774,69.974,20.400000000000006,21.979423848860918,111.31916409828753,40.758917478049476,-112.77673610767073,0.19744510324794146,0.08378074374169757,0.2812258469896387,1.5794238488609125,13.33424257499883
0.25,0.175,DIP,84.577482,92.77456,100.6264,-9.93061,-13.2515,-17.3729,83.583,91.583,99.583,16,17.719152927553257,89.99632416951627,54.92442336863452,-94.90139602572451,0.19688751836327914,0.33576535909385813,0.5326528774571364,1.7191529275532567,14.858871763485304
0.26,0.182,MCP,0,15.526766,30.657502,0,0.0436101,-0.513028,0,15.4,30,30,30.669801662759948,387.4339763556442,8.851347835069802,-387.33285385601937,0.07916136305662225,-0.02284806841929931,0.05631329463732282,0.6698016627599479,4.810754122215809
