u1,u2,joint,pressure
74.6113944821631,-11.03250578000168,PIP_end,0.123
74.59930295931754,-11.461902493831994,PIP_end,0.126
74.58476211850761,-11.900175212920505,PIP_end,0.129
74.56761103713539,-12.347452984243645,PIP_end,0.132
74.54767808318627,-12.803868264446216,PIP_end,0.135
74.52478031497951,-13.26955666816363,PIP_end,0.138
74.49872286602404,-13.744656675373882,PIP_end,0.141
74.46929831641214,-14.229309295221915,PIP_end,0.144
74.4362860523885,-14.723657683724321,PIP_end,0.147
74.39945161594844,-15.227846712737605,PIP_end,0.15
74.35854604654651,-15.742022487559268,PIP_end,0.153
74.31330521723538,-16.26633181052953,PIP_end,0.156
74.26344916780377,-16.800921588013267,PIP_end,0.159
74.20868143774264,-17.345938178168236,PIP_end,0.162
74.14868840213879,-17.901526676948166,PIP_end,0.165
74.08313861387452,-18.467830139849173,PIP_end,0.168
74.01168215580148,-19.0449887369867,PIP_end,0.171
73.93395000685368,-19.633138839188504,PIP_end,0.174
73.84955342636997,-20.232412032910204,PIP_end,0.177
73.75808336120795,-20.842934061922605,PIP_end,0.18
73.6591098805486,-21.46482369388867,PIP_end,0.183
73.55218164361213,-22.098191510141294,PIP_end,0.186
73.43682540583134,-22.743138617194937,PIP_end,0.189
73.3125455693538,-23.399755278774258,PIP_end,0.192
73.17882378407128,-24.06811946742355,PIP_end,0.195
73.03511860569826,-24.748295335073625,PIP_end,0.198
72.8808652177417,-25.440331602287685,PIP_end,0.201
72.71547522451804,-26.144259866288245,PIP_end,0.204
72.53833652267835,-26.860092828282262,PIP_end,0.207
72.34881325899676,-27.587822441053866,PIP_end,0.21
72.14624588245705,-28.327417978284085,PIP_end,0.213
71.92995129893572,-29.078824027584893,PIP_end,0.216
71.69922313702176,-29.841958409803087,PIP_end,0.219
71.45333213373465,-30.616710027756305,PIP_end,0.222
71.19152664909258,-31.402936648211643,PIP_end,0.225
70.91303331864628,-32.20046262160477,PIP_end,0.228
70.61705785321989,-33.00907654472608,PIP_end,0.231
70.3027859951896,-33.8285288723679,PIP_end,0.234
69.9693846406756,-34.65852948473497,PIP_end,0.237
69.61600313702093,-35.49874521826541,PIP_end,0.24
69.2417747648771,-36.34879736839272,PIP_end,0.243
68.84581841410532,-37.20825917369801,PIP_end,0.246
68.42724046253008,-38.0766532918533,PIP_end,0.249
67.98513686634269,-38.95344927873997,PIP_end,0.252
67.51859547064288,-39.83806108313869,PIP_end,0.255
67.02669854821917,-40.729844570422664,PIP_end,0.258
66.50852557420072,-41.628095089745074,PIP_end,0.261
65.96315624365855,-42.53204510028578,PIP_end,0.264
65.38967373858752,-43.44086187321012,PIP_end,0.267
64.7871682499571,-44.35364528708618,PIP_end,0.27
64.15474075967533,-45.26942573560243,PIP_end,0.273
63.491507086359,-46.18716216751649,PIP_end,0.276
62.79660219774381,-47.10574027984305,PIP_end,0.279
62.06918479139177,-48.023970886344266,PIP_end,0.282
61.308442144061196,-48.94058848441436,PIP_end,0.285
60.51359522868851,-49.854250044437926,PIP_end,0.288
59.68390409639209,-50.763534046644764,PIP_end,0.291
58.81867351924209,-51.66693979136643,PIP_end,0.294
57.917258887743984,-52.56288700941503,PIP_end,0.297
56.97907235505871,-53.44971580003901,PIP_end,0.3
90.71292239549923,-0.20999975379849145,DIP_start,0.003
90.73522843003879,-0.43150170620425693,DIP_start,0.006
90.75685695105288,-0.664517708129752,DIP_start,0.009
90.77771015099178,-0.9090593294441934,DIP_start,0.012
90.79768521224017,-1.165137829650191,DIP_start,0.015
90.81667428563533,-1.4327641272379856,DIP_start,0.018
90.83456446740001,-1.7119487676330043,DIP_start,0.021
90.85123777428242,-2.0027018896403446,DIP_start,0.024
90.86657111668596,-2.3050331902762977,DIP_start,0.027
90.8804362695617,-2.6189518878619262,DIP_start,0.03
90.8926998408286,-2.944466683237108,DIP_start,0.033
90.90322323707825,-3.281585718935167,DIP_start,0.036
90.91186262631429,-3.630316536138264,DIP_start,0.039
90.91846889747043,-3.9906660292119502,DIP_start,0.042
90.92288761644673,-4.3626403975938794,DIP_start,0.045
90.92495897839963,-4.746245094786254,DIP_start,0.048
90.92451775601968,-5.141484774174442,DIP_start,0.051
90.92139324352998,-5.54836323136519,DIP_start,0.054
90.91540919613988,-5.966883342706817,DIP_start,0.057
90.90638376469089,-6.3970469996210255,DIP_start,0.06
90.8941294252382,-6.8388550383412445,DIP_start,0.063
90.87845290331724,-7.2923071646158295,DIP_start,0.066
90.859155092656,-7.757401872896052,DIP_start,0.069
90.83603096810575,-8.23413635948869,DIP_start,0.072
90.80886949257916,-8.722506429111167,DIP_start,0.075
90.77745351780324,-9.22250639424364,DIP_start,0.078
90.74155967871721,-9.734128966627505,DIP_start,0.081
90.70095828137175,-10.257365140213418,DIP_start,0.084
90.65541318421555,-10.792204064814129,DIP_start,0.087
90.60468167268981,-11.338632909668938,DIP_start,0.09
90.54851432709093,-11.89663671607673,DIP_start,0.093
90.48665488370315,-12.466198238204395,DIP_start,0.096
90.41884008925445,-13.047297771126754,DIP_start,0.099
90.34479954880076,-13.639912965103045,DIP_start,0.102
90.2642555672048,-14.244018625044632,DIP_start,0.105
90.17692298444024,-14.859586494078084,DIP_start,0.108
90.0825090050254,-15.486585020058635,DIP_start,0.111
89.98071302196706,-16.124979103840943,DIP_start,0.114
89.87122643568158,-16.774729828067603,DIP_start,0.117
89.7537324684514,-17.435794165191943,DIP_start,0.12
89.62790597507498,-18.10812466341006,DIP_start,0.123
89.49341325047392,-18.791669109139008,DIP_start,0.126
89.34991183513586,-19.486370164643834,DIP_start,0.129
89.19705031939301,-20.192164979386455,DIP_start,0.132
89.03446814766622,-20.90898477364489,DIP_start,0.135
88.86179542394189,-21.636754392932907,DIP_start,0.138
88.67865271989481,-22.375391831738263,DIP_start,0.141
88.48465088722354,-23.124807725093625,DIP_start,0.144
88.27939087592675,-23.884904806498152,DIP_start,0.147
88.06246356041838,-24.655577330721528,DIP_start,0.15
87.8334495755567,-25.43671046004546,DIP_start,0.153
87.5919191648475,-26.228179612532976,DIP_start,0.156
87.33743204327308,-27.0298497709626,DIP_start,0.159
87.06953727739852,-27.841574751125066,DIP_start,0.162
86.78777318561153,-28.66319642825477,DIP_start,0.165
86.49166726156366,-29.494543920458415,DIP_start,0.168
86.18073612409775,-30.33543272811002,DIP_start,0.171
85.8544854971671,-31.185663828305728,DIP_start,0.174
85.51241022347753,-32.04502272361536,DIP_start,0.177
85.15399431581088,-32.91327844453079,DIP_start,0.18
84.7787110502187,-33.790182505196,DIP_start,0.183
84.38602310550425,-34.675467812210314,DIP_start,0.186
83.97538275364153,-35.568847526526845,DIP_start,0.189
83.54623210600609,-36.47001387872329,DIP_start,0.192
83.09800342051741,-37.37863693820252,DIP_start,0.195
82.63011947500905,-38.294363337188656,DIP_start,0.198
82.14199401235464,-39.21681495071847,DIP_start,0.201
81.63303226307835,-40.14558753419258,DIP_start,0.204
81.10263155136803,-41.0802493204437,DIP_start,0.207
80.55018199058495,-42.020339578702696,DIP_start,0.21
79.97506727452252,-42.965367138297516,DIP_start,0.213
79.37666557080674,-43.91480888040516,DIP_start,0.216
78.75435052294779,-44.86810820169443,DIP_start,0.219
78.10749236764595,-45.824673454245506,DIP_start,0.222
77.43545917401767,-46.783876366713315,DIP_start,0.225
76.73761821144161,-47.74505045231358,DIP_start,0.228
76.01333745272076,-48.7074894098539,DIP_start,0.231
75.26198721921652,-49.67044552470544,DIP_start,0.234
74.48294197452616,-50.633128077314495,DIP_start,0.237
73.6755822731449,-51.59470176758384,DIP_start,0.24
72.83929687037428,-52.554285164212345,DIP_start,0.243
71.97348499950249,-53.510949188863904,DIP_start,0.246
71.07755882198977,-54.46371564584191,DIP_start,0.249
70.15094605603484,-55.41155580877084,DIP_start,0.252
69.19309278847608,-56.35338907662914,DIP_start,0.255
68.20346647448548,-57.28808171233214,DIP_start,0.258
67.1815591289438,-58.21444567793022,DIP_start,0.261
66.1268907127355,-59.13123758135653,DIP_start,0.264
65.03901271646782,-60.03715775053063,DIP_start,0.267
63.917511943297214,-60.93084945148877,DIP_start,0.27
62.762014491633245,-61.810898268067774,DIP_start,0.273
61.57218993748103,-62.67583166150607,DIP_start,0.276
60.34775571507697,-63.52411872913974,DIP_start,0.279
59.088481693263105,-64.3541701821522,DIP_start,0.282
57.79419494373301,-65.16433856307945,DIP_start,0.285
56.464784695861816,-65.9529187244646,DIP_start,0.288
55.10020747130454,-66.71814859069318,DIP_start,0.291
53.70049238990959,-67.45821022560777,DIP_start,0.294
52.26574663674463,-68.17123122899207,DIP_start,0.297
50.79616107817364,-68.85528648541666,DIP_start,0.3
111.98777448382793,-0.5175522986668825,DIP_end,0.003
112.03235655943153,-1.0516732644499085,DIP_end,0.006
112.07536570118421,-1.6025459120771008,DIP_end,0.009
112.11633979355699,-2.170338373289739,DIP_end,0.012
112.15480285972117,-2.755203366762854,DIP_end,0.015
112.19026549359396,-3.3572776763875867,DIP_end,0.018
112.22222531682152,-3.9766816390556934,DIP_end,0.021
112.2501674604051,-4.613518643092752,DIP_end,0.024
112.2735650706128,-5.267874638489606,DIP_end,0.027
112.29187983875661,-5.939817660080928,DIP_end,0.03
112.3045625543494,-6.629397364815521,DIP_end,0.033
112.3110536810918,-7.336644584254739,DIP_end,0.036
112.3107839550731,-8.061570893423232,DIP_end,0.039
112.30317500450377,-8.804168197119667,DIP_end,0.042
112.28763999023168,-9.564408334774441,DIP_end,0.045
112.26358426622703,-10.34224270491597,DIP_end,0.048
112.2304060591557,-11.137601910277255,DIP_end,0.051
112.18749716609541,-11.950395424539861,DIP_end,0.054
112.13424366938412,-12.78051128167273,DIP_end,0.057
112.07002666752716,-13.627815788778932,DIP_end,0.06
111.99422302102816,-14.492153263313858,DIP_end,0.063
111.90620611194788,-15.373345795483802,DIP_end,0.066
111.80534661593823,-16.271193036574005,DIP_end,0.069
111.69101328544278,-17.185472013890504,DIP_end,0.072
111.56257374270315,-18.115936972929816,DIP_end,0.075
111.41939528116126,-19.062319247315408,DIP_end,0.078
111.26084567380259,-20.02432715695939,DIP_end,0.081
111.08629398694397,-21.00164593482272,DIP_end,0.084
110.8951113979332,-21.99393768255647,DIP_end,0.087
110.68667201519612,-23.00084135521209,DIP_end,0.09
110.46035369904178,-24.021972775108317,DIP_end,0.093
110.215538881614,-25.0569246748386,DIP_end,0.096
109.95161538436771,-26.105266769294243,DIP_end,0.099
109.6679772314386,-27.166545856466122,DIP_end,0.102
109.36402545727765,-28.240285946672202,DIP_end,0.105
109.03916890693029,-29.325988419738408,DIP_end,0.108
108.69282502735747,-30.42313220953876,DIP_end,0.111
108.32442064822168,-31.531174015176077,DIP_end,0.114
107.93339275059752,-32.64954853795826,DIP_end,0.117
107.51918922211065,-33.77766874319741,DIP_end,0.12
107.08126959706595,-34.91492614573074,DIP_end,0.123
106.61910578019118,-36.06069111793357,DIP_end,0.126
