time,pressure,mcp_start_u1,mcp_start_u2,mcp_u1,mcp_u2,mcp_end_u1,mcp_end_u2,pip_start_u1,pip_start_u2,pip_u1,pip_u2,pip_end_u1,pip_end_u2,dip_start_u1,dip_start_u2,dip_u1,dip_u2,dip_end_u1,dip_end_u2,tip_u1,tip_u2
0.85,0.255,0,0,1.69096,-1.89721,2.90086,-8.66666,-1.34306,-21.4314,-2.41797,-30.7372,-7.59361,-43.0108,-22.1546,-59.2436,-35.0367,-72.9388,-54.6434,-83.4257,-86.6923,-91.3536
0.86,0.258,0,0,1.73111,-1.97345,2.90342,-8.93662,-1.52728,-21.9692,-2.73445,-31.4417,-8.14954,-43.8413,-23.076,-60.1133,-36.3095,-73.7701,-56.2583,-83.9886,-88.566,-91.4045
0.87,0.261,0,0,1.75999,-2.02517,2.90738,-9.12449,-1.65653,-22.3399,-2.9548,-31.9323,-8.54741,-44.4269,-23.7508,-60.7223,-37.2588,-74.3493,-57.4846,-84.3456,-89.9935,-91.3303
0.88,0.264,0,0,1.78038,-2.05808,2.91338,-9.24929,-1.74068,-22.5826,-3.09676,-32.2581,-8.81608,-44.8241,-24.2236,-61.1328,-37.9426,-74.7399,-58.3931,-84.555,-91.0593,-91.1787
0.89,0.267,0,0,1.79516,-2.07813,2.92117,-9.33051,-1.79215,-22.7366,-3.18224,-32.4708,-8.99394,-45.0934,-24.558,-61.4098,-38.4486,-75.0047,-59.0929,-84.6638,-91.8897,-90.9684
0.9,0.27,0,0,1.80838,-2.09477,2.92942,-9.40138,-1.83662,-22.8706,-3.2563,-32.659,-9.15486,-45.3355,-24.867,-61.6576,-38.9223,-75.2399,-59.7526,-84.7449,-92.67,-90.7373
0.91,0.273,0,0,1.82458,-2.11894,2.93587,-9.49575,-1.89929,-23.0502,-3.3607,-32.9029,-9.36173,-45.638,-25.2425,-61.9655,-39.4788,-75.5279,-60.5037,-84.8629,-93.5424,-90.5211
0.92,0.276,0,0,1.84856,-2.16127,2.93749,-9.6495,-2.00862,-23.3452,-3.54409,-33.2928,-9.69367,-46.1006,-25.8015,-62.4336,-40.2678,-75.9588,-61.5175,-85.0794,-94.6893,-90.3439
0.93,0.279,0,0,1.88235,-2.22788,2.93201,-9.88344,-2.18512,-23.7984,-3.84171,-33.8834,-10.2078,-46.7849,-26.6321,-63.1217,-41.4033,-76.5809,-62.9235,-85.4186,-96.2459,-90.1946
0.94,0.282,0,0,1.92789,-2.32437,2.91539,-10.2136,-2.446,-24.4366,-4.28019,-34.7062,-10.9415,-47.7212,-27.7827,-64.0546,-42.9417,-77.4108,-64.779,-85.8843,-98.2639,-90.0638
0.95,0.285,0,0,1.98528,-2.45307,2.88322,-10.6455,-2.8037,-25.2656,-4.87725,-35.7651,-11.9156,-48.9072,-29.2731,-65.2224,-44.8988,-78.4315,-67.0907,-86.4562,-100.738,-89.9325
0.96,0.288,0,0,2.05083,-2.60777,2.8332,-11.1587,-3.2523,-26.2434,-5.6209,-37.0066,-13.1086,-50.2812,-31.0681,-66.555,-47.2262,-79.5689,-69.7958,-87.0635,-103.59,-89.7405
0.97,0.291,0,0,2.12107,-2.78071,2.76519,-11.7266,-3.7775,-27.3158,-6.48435,-38.3605,-14.4744,-51.762,-33.0963,-67.9647,-49.8298,-80.7372,-72.7813,-87.6335,-106.691,-89.4372
0.98,0.294,0,0,2.19244,-2.96371,2.67914,-12.3214,-4.35676,-28.4232,-7.4292,-39.7514,-15.9501,-53.2631,-35.2559,-69.3635,-52.5756,-81.8577,-75.8901,-88.1145,-109.871,-89.0138
0.99,0.297,0,0,2.25951,-3.14489,2.58164,-12.9048,-4.95509,-29.4957,-8.39668,-41.0889,-17.4427,-54.6891,-37.4147,-70.6611,-55.2971,-82.8561,-78.9369,-88.4678,-112.941,-88.4764
1,0.3,0,0,2.31982,-3.31248,2.48092,-13.4411,-5.53041,-30.4684,-9.32033,-42.2967,-18.8573,-55.9618,-39.4434,-71.7895,-57.8411,-83.684,-81.7595,-88.6738,-115.742,-87.8421
