time,pressure,joint,u1_start,u1_mid,u1_end,u2_start,u2_mid,u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.3,0.21,PIP,54.145846000000006,64.345846,75.33356,1.00356,0.398232,-1.38578,53.267,63.467,73.667,20.4,21.358798897931845,105.02609987728235,53.03129227097937,-104.01662579976906,0.20336658147725675,0.010612358748656221,0.21397894022591296,0.958798897931846,14.183272658386628
0.3,0.21,DIP,91.37885,102.11013,112.15206,-5.37235,-9.25433,-14.7843,90.267,100.467,110.667,20.400000000000006,22.89903270553909,73.26644913186021,71.89705029935811,-76.00118298494694,0.3125445954713445,0.2691409636756163,0.5816855591469601,2.499032705539083,21.39580893242778
0.31,0.217,MCP,0,15.236393,30.203108,0,0.465821,0.901905,0,15.4,30,30,30.216581407852676,10530.495879466645,329.4157459813122,-10525.342214567827,0.0028694357562754303,-0.03128717767736225,6.254767565258475,0.21658140785267577,-0.11286859439348079
0.31,0.217,PIP,54.192779,64.392779,75.39908,0.949163,0.29553,-1.58611,53.267,63.467,73.667,20.4,21.396854472575857,101.57140637343629,52.80546409928823,-100.61276859862605,0.21065824759685242,0.013658942895293402,0.22431719049214574,0.9968544725758584,14.70952133416698
0.31,0.217,DIP,91.39647,102.10904,112.07593,-5.75212,-9.80423,-15.5551,90.267,100.467,110.667,20.400000000000006,22.985381637033225,71.06949140873125,71.6906133511814,-74.03500089142064,0.3234212202932601,0.280957666551416,0.6043788868446762,2.585381637033219,22.103923656445776
0.32,0.224,MCP,0,15.230086,30.207786,0,0.483419,0.938336,0,15.4,30,30,30.22236553016687,11056.02845770102,358.36832240090877,-11050.21888484542,0.002733564375832954,-0.032419517293605385,6.253499354261812,0.22236553016686855,-0.1447265833014335
0.32,0.224,PIP,54.221619000000004,64.42161899999999,75.45042000000001,0.998994,0.329984,-1.61356,53.267,63.467,73.667,20.4,21.43132001385789,98.36471635333965,52.892483332255836,-97.35674208920678,0.21787609224504473,0.01351273268067643,0.23138882492571952,1.03132001385789,15.18976209819279
0.32,0.224,DIP,91.41255,102.11836,112.02576,-5.90405,-10.0898,-16.0272,90.267,100.467,110.667,20.400000000000006,23.072150640168402,68.9993574591012,71.72756791574888,-72.03583366044226,0.3343821086137538,0.289311338952275,0.6236934475660294,2.6721506401683968,22.812653633617767
0.33,0.231,MCP,0,15.217011000000001,30.19971,0,0.509488,1.00572,0,15.4,30,30,30.216452407980377,41880.93029001496,1409.0585768539872,-41857.220116535296,7.214847473238776e-4,-0.03365074586789888,6.250256046059124,0.2164524079803769,-0.28698757322668356
0.33,0.231,PIP,54.236828,64.436828,75.49124,1.12612,0.466677,-1.51143,53.267,63.467,73.667,20.4,21.4626892041413,95.38356897126036,53.1918457014308,-94.25172460602398,0.22501453275047967,0.010955798938136837,0.23597033168861606,1.0626892041413,15.630693889224672
0.33,0.231,DIP,91.42857,102.13723,111.99808,-5.88446,-10.1756,-16.273,90.267,100.467,110.667,20.400000000000006,23.158927432912197,67.05941728101443,71.93164599098083,-70.04703008767456,0.34534936884202316,0.295001232484037,0.6403506013260601,2.7589274329121913,23.51948486002158
0.34,0.238,MCP,0,15.201725,30.187016,0,0.538321,1.0837,0,15.4,30,30,30.206466746929745,15392.820105777226,-537.1456510476121,15383.445171949626,0.001962373791115292,3.1066897103530975,3.104727336561823,0.20646674692974543,-0.46819712231014704
0.34,0.238,PIP,54.246695,64.446695,75.52799,1.28031,0.63963,-1.36318,53.267,63.467,73.667,20.4,21.493083531992873,92.58016247365275,53.55185652125311,-91.29724496412936,0.23215646805663748,0.0075053335790643445,0.2396618016357016,1.0930835319928747,16.055852342092916
0.34,0.238,DIP,91.44431,102.15885,111.97709,-5.8034,-10.1894,-16.4372,90.267,100.467,110.667,20.400000000000006,23.245792934490776,65.23269388193407,72.18642202375024,-68.1286605432848,0.356351877427656,0.29968404203651444,0.6560359194641698,2.8457929344907704,24.22489855692013
0.35,0.245,MCP,0,15.189098,30.179229,0,0.56394,1.14978,0,15.4,30,30,30.201142599079404,7740.173344510006,-279.58417765641383,7735.122241481863,0.0039018690221583525,3.105463616376685,3.101561747354529,0.2011425990794038,-0.6063684857947808
0.35,0.245,PIP,54.261950000000006,64.46195,75.56878,1.40466,0.773106,-1.26575,53.267,63.467,73.667,20.4,21.524892980797677,89.90547882567348,53.81488798488591,-88.49970729340941,0.23941692165985118,0.004972598593059395,0.24438952025291064,1.1248929807976786,16.49832718247782
0.35,0.245,DIP,91.45908,102.17456,111.94036,-5.78981,-10.2836,-16.6939,90.267,100.467,110.667,20.400000000000006,23.334173632231444,63.48819529178763,72.36632736239845,-66.33911006306865,0.36753562650488164,0.30545712982934625,0.6729927563342275,2.9341736322314382,24.941360312873172
0.36,0.252,MCP,0,15.183549000000001,30.185087,0,0.580822,1.1834,0,15.4,30,30,30.20829396225017,7902.0002472900915,-294.4653453327904,7896.511765872999,0.003822866744734637,3.104319364482592,3.1004964977378706,0.2082939622501705,-0.6286667562546727
0.36,0.252,PIP,54.29209,64.49209,75.62053,1.44792,0.799483,-1.30466,53.267,63.467,73.667,20.4,21.559988890812996,87.36870024731824,53.85854440246851,-85.91970455921879,0.24677016860480047,0.00496227339529874,0.2517324420000998,1.159988890812997,16.98020194153919
0.36,0.252,DIP,91.47188,102.17535,111.86738,-5.9554,-10.5875,-17.1889,90.267,100.467,110.667,20.400000000000006,23.424458716309633,61.80290358046625,72.38691523771384,-64.73773587565829,0.3790187411795534,0.313934993463775,0.6929537346433284,3.0244587163096277,25.672849661753762
0.37,0.259,MCP,0,15.187591000000001,30.209146,0,0.58573,1.17339,0,15.4,30,30,30.231927490128655,27288.718647260426,-1044.0507293392939,27268.738941944215,0.0011078544170912805,3.1033238868694553,3.1022160324524535,0.23192749012865477,-0.49823485726825995
0.37,0.259,PIP,54.34192,64.54192,75.68599,1.38325,0.683414,-1.52428,53.267,63.467,73.667,20.4,21.59927264758157,84.99059942111913,53.63480850087349,-83.60440782917505,0.25413719628637443,0.008319974937840507,0.26245717122421486,1.199272647581573,17.511107924018397
0.37,0.259,DIP,91.48051,102.15389,111.74352,-6.35703,-11.1669,-17.9953,90.267,100.467,110.667,20.400000000000006,23.516820395061362,60.18001879994557,72.20940987395673,-63.36807597088022,0.390774560460633,0.32596617073347106,0.7167407311941043,3.1168203950613567,26.42041349824793
0.38,0.266,MCP,0,15.200573,30.250049,0,0.57962,1.12285,0,15.4,30,30,30.270902172079623,7447.142477534446,291.3643109989383,-7441.440580893863,0.004064767427694163,-0.03913429823362102,6.248115776373589,0.27090217207962297,-0.22610738958026141
0.38,0.266,PIP,54.409150000000004,64.60915,75.76244,1.21819,0.434352,-1.91331,53.267,63.467,73.667,20.4,21.643318352730315,82.75600961648635,53.180429047881034,-81.5286973883834,0.26153168154229867,0.014848058857257526,0.2763797403995564,1.2433183527303164,18.09191551986388
0.38,0.266,DIP,91.48128,102.1054,111.562679,-6.98,-12.0048,-19.0931,90.267,100.467,110.667,20.400000000000006,23.611159623154247,58.61701736567511,71.8577258674571,-62.21468881106344,0.4028038389578731,0.3413672050262469,0.7441710439841208,3.2111596231542414,27.183688687428898
0.39,0.273,MCP,0,15.219354000000001,30.301574,0,0.566293,1.04584,0,15.4,30,30,30.319764610855312,2803.8686211148242,111.86556766626168,-2801.636189665434,0.010813546819750816,-0.039907456892774425,6.254091397106571,0.31976461085531227,0.13625775173721213
0.39,0.273,PIP,54.485910000000004,64.68590999999999,75.8428,0.988326,0.0993666,-2.41168,53.267,63.467,73.667,20.4,21.691123224854174,80.66919827281265,52.596024173602665,-79.65873148842634,0.2688897830804967,0.0234297450287518,0.2923195281092492,1.291123224854175,18.703972643928758
0.39,0.273,DIP,91.47126,102.03103,111.332708,-7.74429,-13.0071,-20.3745,90.267,100.467,110.667,20.400000000000006,23.706982122307554,57.1192692452116,71.40903359549455,-61.22436096855183,0.4150435122083595,0.35888869304589727,0.7739322052542575,3.3069821223075486,27.95703061592836
0.4,0.28,MCP,0,15.239313000000001,30.354584,0,0.551652,0.963948,0,15.4,30,30,30.370287983116675,1703.621953395766,69.24854363445156,-1702.2139698923027,0.017826894002264244,-0.04065903645202311,6.260353164729829,0.37028798311667543,0.5119243930926574
0.4,0.28,PIP,54.561960000000006,64.76196,75.91935000000001,0.747655,-0.249898,-2.92787,53.267,63.467,73.667,20.4,21.74036480932843,78.72807104510987,52.015218259245515,-77.93921351686097,0.27614502071150154,0.032354229960644965,0.3084992506721464,1.340364809328431,19.31735693980595
0.4,0.28,DIP,91.45151,101.94038,111.07619700000001,-8.52876,-14.0318,-21.6778,90.267,100.467,110.667,20.400000000000006,23.803288436084074,55.69897735560818,70.96520459200585,-60.32342545109585,0.4273559330203283,0.3766463544718835,0.8040022874922118,3.4032884360840683,28.73336717499777
0.41,0.287,MCP,0,15.255184,30.39956,0,0.542201,0.900959,0,15.4,30,30,30.41361890882318,1284.1021882917148,53.237651897800205,-1282.9981225223908,0.023684734117059222,-0.041470932353076195,6.2653991089435745,0.41361890882318164,0.8190522728888284
0.41,0.287,PIP,54.62856,64.82856,75.98732,0.554578,-0.536364,-3.3645,53.267,63.467,73.667,20.4,21.788143915056967,76.89823820857046,51.56875579710282,-76.28276082574264,0.2833373614615352,0.039800810332254515,0.32313817179378973,1.3881439150569683,19.906593444358254
0.41,0.287,DIP,91.42801,101.84997,110.824652,-9.20695,-14.9323,-22.8388,90.267,100.467,110.667,20.400000000000006,23.899821625455935,54.35274138669106,70.62604069400925,-59.42147548059314,0.43971694924127785,0.39274041746539484,0.832457366706672,3.4998216254559296,29.508948254020282
0.42,0.294,MCP,0,15.263034000000001,30.429841,0,0.542708,0.874245,0,15.4,30,30,30.4433472615697,1112.1957141670175,47.151974716875564,-1111.195751383068,0.027372293269777918,-0.0424081036026118,6.26814949684675,0.4433472615696985,0.998911860966199
0.42,0.294,PIP,54.680550000000004,64.88055,76.04553,0.451408,-0.703907,-3.65056,53.267,63.467,73.667,20.4,21.831880815879757,75.15271432376647,51.34212125691439,-74.62711998075488,0.2905002302621502,0.04443655438515449,0.33493678464730425,1.431880815879758,20.451691672334544
0.42,0.294,DIP,91.40906,101.7772,110.6084501,-9.68712,-15.6023,-23.7389,90.267,100.467,110.667,20.400000000000006,23.99599994137916,53.08271194492015,70.4552859837873,-58.45917820861836,0.45204924658480083,0.40578289172881865,0.8578321383136202,3.595999941379155,30.27890530209286
0.43,0.301,MCP,0,15.261845000000001,30.443469,0,0.554592,0.889261,0,15.4,30,30,30.457489370691903,1066.3114990975096,46.35249345414141,-1065.3035527295317,0.02856340703112562,-0.043483638823679054,6.268265075387044,0.45748937069190276,1.033523232508317
0.43,0.301,PIP,54.717180000000006,64.91718,76.09513,0.451355,-0.734638,-3.7629,53.267,63.467,73.667,20.4,21.869997477065517,73.48325360994215,51.35092098845055,-72.95475415564343,0.2976187961566599,0.04582591724974052,0.34344471340640004,1.4699974770655189,20.943118521047918
0.43,0.301,DIP,91.40053999999999,101.73262,110.444517,-9.93943,-16.0072,-24.3401,90.267,100.467,110.667,20.400000000000006,24.091595780604674,51.88658480251152,70.4667111729044,-57.41566082244504,0.46431261321786865,0.41528813247405627,0.8796007456919251,3.6915957806046684,31.04105804367966
0.44,0.308,MCP,0,15.252698,30.442336,0,0.576573,0.941333,0,15.4,30,30,30.4578495167533,1105.6071993990677,49.38900116096564,-1104.5035110525325,0.02754852675824479,-0.04468625220672757,6.266047581731106,0.4578495167532992,0.9401686881812606
0.44,0.308,PIP,54.74042,64.94042,76.1382,0.542589,-0.644077,-3.72141,53.267,63.467,73.667,20.4,21.903155456009117,71.87191308079238,51.5560948029632,-71.25874777677937,0.304752642821507,0.044320065761163305,0.3490727085826696,1.503155456009118,21.387881493069617
0.44,0.308,DIP,91.40330999999999,101.71617,110.330994,-9.99082,-16.1789,-24.6797,90.267,100.467,110.667,20.400000000000006,24.18697374544477,50.75095449577704,70.6314140405242,-56.29619463924836,0.4765816522220751,0.421676578669901,0.89825823089197665,3.786973745444765,31.798517694877855
0.45,0.315,MCP,0,15.240472,30.435667,0,0.602471,1.00755,0,15.4,30,30,30.4531786978088,1184.1770653110468,54.39442841253781,-1182.9271187044264,0.0257167442183232,-0.045950539488048385,6.262951511909851,0.4531786978087986,0.7997048831552541
0.45,0.315,PIP,54.75853,64.95853,76.17879,0.668042,-0.508094,-3.62275,53.267,63.467,73.667,20.4,21.934616655752414,70.31495548351458,51.82555676720785,-69.58571685078579,0.3119480984510473,0.041724045556296246,0.3536721440073442,1.5346166557524157,21.816246879079394
0.45,0.315,DIP,91.41008,101.70956,110.23354,-9.9679,-16.265,-24.924,90.267,100.467,110.667,20.400000000000006,24.282999107121878,49.659254414382914,70.84815880796302,-55.1702112891904,0.4889924223286111,0.42691010439692173,0.915902526725533,3.882999107121872,32.56059896827087
0.46,0.322,MCP,0,15.230579,30.432959,0,0.62536,1.06311,0,15.4,30,30,30.45228363530188,1242.9936648658133,58.6080660012039,-1241.6111893407472,0.02449914629177884,-0.04716822424420685,6.26051622922717,0.45228363530188176,0.6934805785503732
0.46,0.322,PIP,54.780060000000006,64.98006,76.22058,0.76841,-0.404826,-3.56501,53.267,63.467,73.667,20.4,21.96713698924627,68.84193412808659,52.035415149842215,-68.01878952972584,0.3190952907914302,0.03987936302403395,0.3589746538154635,1.567136989246272,22.251717560437708
0.46,0.322,DIP,91.41302999999999,101.69367,110.117148,-9.99668,-16.4107,-25.2345,90.267,100.467,110.667,20.400000000000006,24.38019480373948,48.60450320270826,71.02651183721117,-54.119096171152265,0.5016036210073023,0.43282483935173444,0.9344284603590367,3.980194803739476,33.33041424696983
0.47,0.329,MCP,0,15.227163000000001,30.442495,0,0.640161,1.08865,0,15.4,30,30,30.462753763387735,1213.8108351936498,58.59703084590384,-1212.3956167891527,0.02509678846171096,-0.048294028292386756,6.259988067348906,0.46275376338773455,0.6910784775176823
0.47,0.329,PIP,54.8128,65.0128,76.26715,0.794691,-0.399892,-3.63231,53.267,63.467,73.667,20.4,22.00376228578001,67.45413101466669,52.08923782175586,-66.60443362343302,0.3262033318759334,0.04038748555214022,0.36659081742807365,1.603762285780011,22.722253822452625
0.47,0.329,DIP,91.40447999999999,101.6495,109.945835,-10.187,-16.7444,-25.7548,90.267,100.467,110.667,20.400000000000006,24.47946177821906,47.573526358187486,71.09111826193389,-53.205690647805994,0.5145605897260989,0.4411600936979437,0.9557206834240415,4.079461778219056,34.11741697825186
0.48,0.336,MCP,0,15.233337,30.469413,0,0.64318,1.0709,0,15.4,30,30,30.48924125042054,1078.7813385098686,53.1231545822658,-1077.4725549935704,0.028262670257659103,-0.04926359607648364,6.262184381360766,0.489241250420541,0.8351845424758697
0.48,0.336,PIP,54.86117,65.06117,76.31977,0.715323,-0.535251,-3.87777,53.267,63.467,73.667,20.4,22.046503212877127,66.1656221582796,51.933522987594785,-65.3854972563552,0.33320178203929046,0.04426170358826806,0.3774634856275591,1.6465032128771284,23.243450968173086
0.48,0.336,DIP,91.37799,101.56265,109.694049,-10.6069,-17.3445,-26.5707,90.267,100.467,110.667,20.400000000000006,24.580931432700343,46.56532166205346,71.00024462753444,-52.476658478231805,0.5278806320956135,0.45294597153104077,0.9808266036266547,4.180931432700337,34.923258643198125
0.49,0.343,MCP,0,15.249225000000001,30.513855,0,0.634076,1.00895,0,15.4,30,30,30.53200227709681,897.8140782442513,44.92292204172671,-896.6894948469104,0.03400704334777712,-0.05005678685815625,6.267135563669207,0.5320022770968116,1.1271598517546404
0.49,0.343,PIP,54.924040000000005,65.12404,76.37613,0.528675,-0.812819,-4.30315,53.267,63.467,73.667,20.4,22.095805519492668,64.98224319182192,51.57719793212186,-64.36732316948473,0.3400283590436817,0.051526745507103504,0.391555104550784,1.6958055194926693,23.81202373427132
0.49,0.343,DIP,91.3297,101.427631,109.35445,-11.2568,-18.2102,-27.6789,90.267,100.467,110.667,20.400000000000006,24.68447996864526,45.58162580967153,70.76227015234647,-51.934379093583786,0.5415445265536732,0.46813412707652674,1.0096786536302007,4.284479968645254,35.74543658674836
0.5,0.35,MCP,0,15.272557,30.571604,0,0.615597,0.912474,0,15.4,30,30,30.587441490210338,732.3495447311337,37.129824941451076,-731.4077055703721,0.04176617806383679,-0.05072133976968666,6.274230145473736,0.5874414902103382,1.5336619064564787
0.5,0.35,PIP,54.99615,65.19615,76.43192,0.258535,-1.20124,-4.86871,53.267,63.467,73.667,20.4,22.151221083002692,63.88906101461285,51.074355332120156,-63.51004381364389,0.34671383068122125,0.06142306227496479,0.408136892956186,1.7512210830026937,24.418353475594802
0.5,0.35,DIP,91.258394,101.246128,108.93433,-12.0847,-19.2805,-29.0093,90.267,100.467,110.667,20.400000000000006,24.78942895526947,44.63357667386456,70.41085843882287,-51.55033603601495,0.5553986662642938,0.4859876653659825,1.041386331630277,4.389428955269466,36.578520852370005
0.51,0.357,MCP,0,15.297427,30.631522,0,0.595076,0.808346,0,15.4,30,30,30.645371361960773,613.5585720413239,31.496491849710125,-612.7496163414137,0.04994693702999356,-0.051356696710056306,6.2817755474995245,0.6453713619607733,1.9611543055655367
0.51,0.357,PIP,55.06738,65.26738,76.48219,-0.028386,-1.61236,-5.46306,53.267,63.467,73.667,20.4,22.20903067891457,62.849273346725596,50.55558785716607,-62.71550502672904,0.353369728817583,0.07184930117663073,0.42521902999421357,1.8090306789145707,25.031493919213442
0.51,0.357,DIP,91.173339,101.04155,108.477,-12.9462,-20.3882,-30.3759,90.267,100.467,110.667,20.400000000000006,24.895319853730648,43.721226854810766,70.04664240801849,-51.22424029466742,0.56941036756363,0.5043217227937463,1.0737320903573757,4.495319853730642,37.41631774396589
0.52,0.364,MCP,0,15.3190706,30.685214,0,0.578594,0.719252,0,15.4,30,30,30.697826563230436,536.7114311711694,27.91436107378919,-535.9850266524682,0.057196148209931096,-0.05203347591715252,0.005162672292778921,0.6978265632304357,2.3367069414338837
0.52,0.364,PIP,55.130970000000005,65.33097,76.52633,-0.278278,-1.97375,-5.99334,53.267,63.467,73.667,20.4,22.265529429759223,61.85234614921502,50.124353210269724,-61.92766171535522,0.3599787367167122,0.08103330821154466,0.4410120449282575,1.8655294297592242,25.62105381259145
0.52,0.364,DIP,91.087524,100.84061799999999,108.02885,-13.7219,-21.3946,-31.625,90.267,100.467,110.667,20.400000000000006,25.001234752173218,42.849990420637944,69.74925305473646,-50.88101559920776,0.5834595178843217,0.5212633449912363,1.1047228628755579,4.601234752173212,38.253558881455085
0.53,0.371,MCP,0,15.3336729,30.725742,0,0.571097,0.663098,0,15.4,30,30,30.737899161781534,491.80124591524606,25.968874205654263,-491.1151423610142,0.06250065329659354,-0.05282816464850561,0.009672488648088715,0.7378991617815345,2.5976313828982325
0.53,0.371,PIP,55.18385,65.38385,76.56615000000001,-0.446525,-2.22692,-6.38666,53.267,63.467,73.667,20.4,22.31686341769339,60.86713018322711,49.855747943018784,-61.08000473860901,0.3666488521885849,0.08764878814323626,0.45429764033182135,1.916863417693392,26.170213921975552
0.53,0.371,DIP,91.01477,100.66899,107.63062000000001,-14.3193,-22.1947,-32.6427,90.267,100.467,110.667,20.400000000000006,25.107128847636726,42.017496626860314,69.57585192821475,-50.45574717870723,0.5975398551370769,0.53546135239222,1.1330012075292963,4.707128847636721,39.08829272637408
0.54,0.378,MCP,0,15.3389039,30.749678,0,0.575506,0.650761,0,15.4,30,30,30.76201800028888,471.54183830248047,25.3466230438243,-470.8601214479274,0.0652370913915722,-0.053778567981915826,0.011458523409655991,0.7620180002888794,2.7122211222589514
0.54,0.378,PIP,55.224850000000004,65.42484999999999,76.60493,-0.508691,-2.3389,-6.60124,53.267,63.467,73.667,20.4,22.360882315114413,59.8874906535904,49.787680807511364,-60.14885136158965,0.373381520432328,0.09091492291491263,0.4642964433472409,1.9608823151144144,26.667674457001887
0.54,0.378,DIP,90.96609,100.5454543,107.31195,-14.6867,-22.7294,-33.3661,90.267,100.467,110.667,20.400000000000006,25.212638743089215,41.22340658545849,69.55568188704719,-49.914014330599024,0.6116097826806711,0.5461194432659484,1.1577292259466192,4.8126387430892095,39.918212580127964
0.55,0.385,MCP,0,15.3368853,30.760671,0,0.589087,0.672358,0,15.4,30,30,30.77360066880876,466.37788724892386,25.566310353788346,-465.67660182755986,0.06598426192617426,-0.05484636670099765,0.011137895225178258,0.7736006688087613,2.711348071119132
0.55,0.385,PIP,55.25706,65.45706,76.64386,-0.487725,-2.33982,-6.67478,53.267,63.467,73.667,20.4,22.39837505036973,58.92163830483496,49.87113090307149,-59.16268753333829,0.380138361640426,0.09153611364771949,0.47167447528814527,1.9983750503697308,27.118320426158512
0.55,0.385,DIP,90.939145,100.46419245999999,107.06192,-14.8716,-23.0532,-33.856,90.267,100.467,110.667,20.400000000000006,25.317819988591495,40.46387960557502,69.65534068923628,-49.285626599565276,0.6256893860741732,0.5538847805717599,1.1795741666459325,4.917819988591489,40.74232351117582
0.56,0.392,MCP,0,15.3317416,30.765857,0,0.606923,0.709296,0,15.4,30,30,30.779595589843808,467.3122506973838,26.1479455618933,-466.58013737700696,0.06586515877533815,-0.05598314393017146,0.009882014845161947,0.7795955898438081,2.6590980654896845
0.56,0.392,PIP,55.28557,65.48557,76.68321,-0.429482,-2.29097,-6.68548,53.267,63.467,73.667,20.4,22.433101908125305,57.97617473252491,50.01859834957044,-58.16591630495021,0.38693656509111196,0.09097260414121942,0.47790916923233123,2.0331019081253068,27.55107856054339
0.56,0.392,DIP,90.92175999999999,100.4008991,106.8388,-14.9759,-23.2848,-34.244,90.267,100.467,110.667,20.400000000000006,25.423802323399197,39.73008813701014,69.8043574098185,-48.62906049376031,0.6399130612478033,0.560395994731105,1.2003090559789085,5.023802323399192,41.57206364131471
0.57,0.399,MCP,0,15.3281027,30.773929,0,0.622827,0.738897,0,15.4,30,30,30.788418765480397,465.13577138469327,26.545768491355414,-464.37765665117547,0.06619232632619144,-0.05710203699453401,0.00909028933165839,0.7884187654803974,2.6317468645953115
0.57,0.399,PIP,55.315940000000005,65.51594,76.72189,-0.389176,-2.2661,-6.72684,53.267,63.467,73.667,20.4,22.46929499388023,57.06804483476182,50.130848954368844,-57.22117906263101,0.39372813733042983,0.09098352105346397,0.48471165838389313,2.0692949938802307,27.991766530129297
0.57,0.399,DIP,90.89829999999999,100.325176,106.59228,-15.1186,-23.5608,-34.6785,90.267,100.467,110.667,20.400000000000006,25.53065541304782,39.02062375976937,69.92443686998199,-48.02310036096506,0.6542861941476744,0.5674780714631168,1.2217642656107914,5.1306554130478155,42.40873330781656
0.58,0.406,MCP,0,15.330910300000001,30.793157,0,0.630443,0.738492,0,15.4,30,30,30.807985387645875,451.57929151306985,26.217095735689117,-450.8176132480094,0.06822275947247287,-0.05808912475767471,0.010133634714794502,0.8079853876458749,2.701060250234687
0.58,0.406,PIP,55.353100000000005,65.5531,76.75844000000001,-0.420181,-2.33526,-6.88578,53.267,63.467,73.667,20.4,22.510528964552446,56.23017871433958,50.12130131883792,-56.40644075010617,0.40032824862446875,0.09317730973650869,0.4935055583609772,2.110528964552447,28.4578603463372
0.58,0.406,DIP,90.853921,100.208677,106.27629,-15.4085,-24.004,-35.2919,90.267,100.467,110.667,20.400000000000006,25.638758705679997,38.329746954551815,69.95626299599672,-47.540375008279426,0.6688997643548307,0.5766363855531104,1.2455361499079405,5.238758705679992,43.254207649040396
0.59,0.413,MCP,0,15.3438126,30.83016,0,0.625458,0.691232,0,15.4,30,30,30.84475374462158,422.6104593713554,24.88159045930216,-421.8773599356614,0.07298625261311326,-0.058910013240826335,0.014076239372289013,0.8447537446215811,2.92536382328294
0.59,0.413,PIP,55.40119,65.60119,76.79064,-0.564388,-2.55577,-7.23688,53.267,63.467,73.667,20.4,22.56131199569754,55.45592300019004,49.92170760837077,-55.74893899502788,0.4068332249310903,0.09896937106548419,0.505802595996575,2.1613119956975417,28.98134100816862
0.59,0.413,DIP,90.77187099999999,100.019463,105.83751000000001,-15.9417,-24.7266,-36.2053,90.267,100.467,110.667,20.400000000000006,25.74932299513386,37.65247073287842,69.837734748855965,-47.2381932813375,0.6838680833937774,0.5895452191331937,1.2734133025269707,5.3493229951338535,44.11970209601965
0.6,0.42,MCP,0,15.3672681,30.885112,0,0.606889,0.594521,0,15.4,30,30,30.899183795959445,383.6613900635175,22.82046767286361,-382.98209942589,0.08053764229661967,-0.05951588053704448,0.02102176175957338,0.8991837959594449,3.3082699388374914
0.6,0.42,PIP,55.45801,65.65801,76.81482,-0.825902,-2.93177,-7.7827,53.267,63.467,73.667,20.4,22.6218036712892,54.76345175422984,49.53537839275126,-55.2681473879584,0.413082136838497,0.10836128973311948,0.5214434265716164,2.2218036712892015,29.550110142751542
0.6,0.42,DIP,90.647786,99.752558,105.27207,-16.7174,-25.7238,-37.4091,90.267,100.467,110.667,20.400000000000006,25.8614728504601,36.992683854981316,69.57756739235305,-47.12306635712106,0.6990969606812585,0.6059923335441002,1.3050892942253587,5.461472850460094,44.99666739252277
0.61,0.427,MCP,0,15.39837687,30.952702,0,0.578415,0.461391,0,15.4,30,30,30.966622944747677,343.5456973276454,20.59158607150077,-342.92802850656307,0.09013829364078536,-0.05997436676190132,0.03016392687888362,0.9666229447476766,3.807447297159119
0.61,0.427,PIP,55.51858,65.71858,76.82832,-1.17348,-3.4226,-8.47309,53.267,63.467,73.667,20.4,22.691153936650636,54.11834699018244,49.01970136750703,-54.900196421813035,0.4192876390102421,0.12037693348155772,0.5396645724917996,2.2911539366506375,30.159086392902164
0.61,0.427,DIP,90.484205,99.41565,104.5947,-17.6725,-26.9241,-38.8241,90.267,100.467,110.667,20.400000000000006,25.9754660273955,36.349423126516434,69.21086618999978,-47.14665168423794,0.7146046289919449,0.6251828758322235,1.3397875048241683,5.575466027395493,45.889015103583574
0.62,0.434,MCP,0,15.4317327,31.02317,0,0.546809,0.316769,0,15.4,30,30,31.037807308566435,309.3114019921297,18.66573936361818,-308.7476859449254,0.10034485346698012,-0.060382795049479215,0.03996205841749952,1.0378073085664354,4.338962928635768
0.62,0.434,PIP,55.57627,65.77627,76.83164000000001,-1.54618,-3.94709,-9.20514,53.267,63.467,73.667,20.4,22.76452574751101,53.495335789359515,48.47826047540744,-54.568526345716556,0.4255422535741702,0.13307708354263437,0.558619337116804,2.36452574751101,30.777161076750943
0.62,0.434,DIP,90.2985418,99.0433,103.86387,-18.6755,-28.1759,-40.2849,90.267,100.467,110.667,20.400000000000006,26.09029933201432,35.72642691930408,68.81755848895449,-47.22274043425143,0.7302801198380389,0.6450809592466307,1.3753610790846695,5.690299332014316,46.787139563339025
0.63,0.441,MCP,0,15.463170400000001,31.08968,0,0.517579,0.181062,0,15.4,30,30,31.105882232883037,282.82747341455035,17.189470369487957,-282.3046259388512,0.10998182693266871,-0.06081470943312989,0.04916711749954115,1.1058822328830367,4.840518821782327
0.63,0.441,PIP,55.62747,65.82747,76.82887,-1.89691,-4.44127,-9.89697,53.267,63.467,73.667,20.4,22.837572265827863,52.88635397453429,47.9907280911217,-54.22899012048556,0.4318235338519376,0.144905681001069,0.5767292148530069,2.437572265827864,31.37642693241647
0.63,0.441,DIP,90.109698,98.66976,103.13487,-19.6231,-29.3606,-41.6641,90.267,100.467,110.667,20.400000000000006,26.20542593341572,35.127480454089785,68.46018749327159,-47.286045936243234,0.7460092666670235,0.6640517331409799,1.410060999808003,5.805425933415716,47.68559836620866
0.64,0.448,MCP,0,15.487218500000001,31.14336,0,0.497711,0.0795638,0,15.4,30,30,31.1614318924538,264.8535143738415,16.24714439198801,-264.35471317016567,0.11765534607356332,-0.06138242714493683,0.056272918928626486,1.1614318924537983,5.227774625078792
